store_id,product_name,week,units,revenue
M1146,mango_doser,2023-09-18,34,125.79
N5214,turmeric_doser,2023-07-03,21,82.56
T718,turmeric_doser,2023-10-02,41,140.58
N4656,mango_doser,2023-12-18,391,1144.09
M4413,mango_shot,2023-11-13,130,149.25
M5123,mango_shot,2023-07-10,661,642.77
M4918,turmeric_doser,2023-08-28,266,874.15
N6515,ginger_doser,2023-02-27,627,1880.86
N6708,ginger_doser,2023-01-16,207,604.99
T1873,mango_shot,2023-08-14,384,382.08
M3393,ginger_shot,2023-12-18,214,230.84
N6760,mango_doser,2023-05-29,130,298.75
N2209,ginger_doser,2023-02-13,195,670.88
T246,ginger_doser,2023-03-06,158,467.22
N5090,mango_doser,2023-04-03,284,713.59
N5661,ginger_shot,2023-07-10,1192,1031.27
P5714,ginger_shot,2023-10-16,93,99.5
N2001,ginger_doser,2023-06-12,16,75.11
N3748,ginger_shot,2023-02-20,1160,1152.21
P322,mango_shot,2023-05-22,19,15.92
M3476,ginger_doser,2023-07-10,227,664.89
M911,mango_shot,2023-08-07,393,366.16
N811,ginger_doser,2023-08-07,120,371.38
T1393,ginger_doser,2023-12-11,62,185.69
T7248,ginger_shot,2023-01-30,662,604.96
N2242,mango_doser,2023-07-24,41,119.8
M5123,turmeric_doser,2023-10-30,374,1352.99
M1019,ginger_doser,2023-07-17,384,1233.94
T4706,mango_shot,2023-05-15,183,206.96
N7028,mango_doser,2023-08-28,152,401.33
N5924,ginger_shot,2023-08-14,88,73.63
N1494,mango_doser,2023-12-18,144,347.42
P4020,ginger_doser,2023-11-27,107,389.35
P794,mango_doser,2023-12-04,49,137.77
M6500,mango_doser,2023-06-05,25,65.89
M3166,mango_doser,2023-06-26,30,125.79
M3052,mango_doser,2023-03-20,59,113.81
M1321,ginger_shot,2023-04-24,807,774.11
N3078,ginger_doser,2023-05-29,990,2457.73
M1431,mango_shot,2023-04-17,52,45.77
M5081,mango_shot,2023-05-15,242,254.72
N5491,mango_doser,2023-11-20,152,515.14
T4597,turmeric_doser,2023-10-09,54,153.36
T2448,ginger_doser,2023-11-20,378,1084.19
P5813,mango_doser,2023-11-13,38,53.91
M6695,turmeric_doser,2023-08-07,177,561.3
P5509,mango_shot,2023-07-17,260,276.61
T1268,mango_doser,2023-12-11,48,149.75
P409,mango_doser,2023-12-25,236,844.59
T1859,mango_shot,2023-05-29,62,63.68
P3195,mango_shot,2023-12-11,52,33.83
T6413,mango_doser,2023-11-06,18,59.9
P1026,mango_shot,2023-07-03,345,350.24
T6405,ginger_doser,2023-03-06,214,652.91
M3393,ginger_doser,2023-11-13,148,449.25
M733,ginger_doser,2023-05-15,708,2264.22
M3358,ginger_shot,2023-03-20,746,732.32
N1459,turmeric_doser,2023-07-24,118,396.18
M3685,ginger_shot,2023-04-10,467,455.71
M278,ginger_doser,2023-12-11,303,910.48
P3214,ginger_shot,2023-10-16,63,59.7
M1892,turmeric_doser,2023-10-30,345,1298.67
M5719,ginger_shot,2023-11-27,319,328.35
P5714,turmeric_doser,2023-12-25,14,63.9
M5123,mango_doser,2023-09-04,407,1341.76
P1435,ginger_shot,2023-01-23,444,443.77
N201,ginger_shot,2023-10-16,339,364.17
P2464,turmeric_doser,2023-06-19,12,31.95
M1989,ginger_shot,2023-04-10,197,200.99
M31,ginger_shot,2023-08-21,558,537.3
N4316,ginger_doser,2023-07-10,110,271.44
M1775,ginger_doser,2023-04-10,96,335.44
M4405,ginger_shot,2023-03-27,490,477.6
T848,mango_shot,2023-04-24,75,81.59
M6407,ginger_shot,2023-11-13,1126,1118.38
P2095,mango_shot,2023-10-23,157,163.18
T2951,mango_shot,2023-01-23,35,33.83
N4855,turmeric_doser,2023-10-02,25,70.29
N1702,ginger_shot,2023-04-24,123,104.54
T6899,mango_shot,2023-10-09,573,555.21
M317,ginger_doser,2023-02-20,68,179.7
N3444,ginger_doser,2023-10-23,219,766.72
T2951,turmeric_doser,2023-11-13,17,51.12
P6979,ginger_doser,2023-10-16,777,2318.13
N4855,ginger_doser,2023-08-28,110,329.45
N3871,turmeric_doser,2023-11-06,380,1156.59
N2175,ginger_shot,2023-03-20,91,67.68
N6653,ginger_doser,2023-04-03,51,64.3
N611,ginger_doser,2023-04-03,24,30.16
T6405,ginger_doser,2023-06-12,259,862.56
N1733,ginger_shot,2023-03-13,280,282.58
T5577,mango_shot,2023-04-10,46,47.76
M5296,ginger_shot,2023-06-12,516,617.18
T4374,mango_doser,2023-09-04,18,65.89
T2864,ginger_doser,2023-12-18,171,473.21
M1321,turmeric_doser,2023-09-18,128,415.35
M2056,turmeric_doser,2023-08-21,179,583.79
M1051,ginger_shot,2023-12-18,720,698.49
N3730,ginger_doser,2023-08-14,68,245.59
M1775,ginger_shot,2023-02-06,106,77.61
N4519,mango_doser,2023-11-13,261,802.66
T1393,mango_doser,2023-05-15,21,59.9
N6356,mango_doser,2023-12-04,237,670.88
M31,mango_shot,2023-12-18,260,248.75
M3396,ginger_doser,2023-09-18,176,521.13
M299,turmeric_doser,2023-11-13,76,236.43
N6653,ginger_shot,2023-06-26,67,80.35
M13,turmeric_doser,2023-08-07,107,341.48
N4404,mango_doser,2023-02-06,30,101.83
M3358,mango_doser,2023-01-16,163,443.26
N457,ginger_shot,2023-12-18,205,216.91
M4138,ginger_shot,2023-03-06,1796,1695.48
M733,mango_doser,2023-07-10,272,796.67
T6413,mango_doser,2023-05-22,20,47.92
M3369,mango_shot,2023-07-17,385,356.21
N2795,mango_doser,2023-12-11,55,143.76
M3527,mango_doser,2023-03-06,185,628.95
T2223,mango_doser,2023-04-17,26,89.85
N4670,ginger_shot,2023-06-26,303,298.5
T2964,ginger_shot,2023-10-23,148,141.29
M911,ginger_doser,2023-07-10,606,1677.2
M6222,ginger_shot,2023-01-23,650,654.71
M1400,ginger_shot,2023-08-28,174,163.18
N7136,ginger_shot,2023-12-04,322,310.44
M6875,turmeric_doser,2023-10-30,39,125.74
T1488,turmeric_doser,2023-12-11,115,447.3
N3502,turmeric_doser,2023-08-28,52,127.8
P5724,ginger_doser,2023-11-06,78,197.67
N3748,mango_doser,2023-07-03,275,645.3
P4059,ginger_doser,2023-10-16,153,479.2
M2529,mango_shot,2023-04-17,308,306.46
P5842,ginger_shot,2023-03-20,80,99.5
M6838,mango_shot,2023-04-24,84,65.67
P2464,ginger_shot,2023-05-01,76,89.55
N3057,mango_doser,2023-08-14,486,1437.6
M6875,mango_shot,2023-06-05,53,53.73
P2698,ginger_shot,2023-07-17,450,467.65
T4641,mango_shot,2023-12-11,299,330.34
M278,ginger_shot,2023-05-15,396,449.74
P7147,ginger_shot,2023-09-11,67,77.61
T5438,ginger_shot,2023-11-27,80,69.65
N6298,mango_doser,2023-10-09,256,832.61
N5537,turmeric_doser,2023-09-18,242,837.09
T1873,mango_shot,2023-09-25,383,384.07
M5950,turmeric_doser,2023-10-23,134,504.31
T6405,turmeric_doser,2023-07-24,51,166.14
M995,ginger_doser,2023-09-25,824,2695.5
T2223,ginger_doser,2023-06-05,86,233.61
N4698,turmeric_doser,2023-10-23,68,204.48
N2209,ginger_doser,2023-08-14,210,616.97
N3050,ginger_doser,2023-11-27,626,1707.15
N6708,mango_doser,2023-04-17,59,144.54
M2124,mango_shot,2023-02-13,112,109.45
M6208,ginger_shot,2023-12-04,175,139.3
T5948,mango_shot,2023-01-30,661,583.07
N5221,turmeric_doser,2023-11-20,10,19.17
N1511,mango_doser,2023-11-27,33,83.86
T5593,ginger_shot,2023-08-14,407,396.01
M1431,mango_doser,2023-04-03,39,131.78
P3209,ginger_doser,2023-06-19,384,1168.05
M7051,mango_shot,2023-10-02,1081,1186.93
P794,mango_doser,2023-11-20,30,65.89
N5059,turmeric_doser,2023-11-06,41,153.36
P6636,ginger_shot,2023-06-19,642,618.89
N4384,turmeric_doser,2023-10-16,9,44.73
M2441,ginger_doser,2023-06-05,1233,4535.99
M3369,mango_doser,2023-01-16,161,563.06
T1873,ginger_doser,2023-09-18,660,2030.61
N1388,mango_doser,2023-11-20,43,149.75
N4316,ginger_doser,2023-01-16,147,383.36
P5742,mango_doser,2023-11-27,33,89.85
P1435,mango_doser,2023-12-04,154,449.25
P2812,ginger_shot,2023-07-03,171,181.09
T5438,turmeric_doser,2023-07-03,11,31.95
T4374,mango_doser,2023-02-13,14,41.93
N1256,ginger_doser,2023-07-10,171,324.36
P4819,mango_doser,2023-06-12,110,317.47
N3020,turmeric_doser,2023-12-18,31,19.17
M3396,ginger_doser,2023-09-25,203,616.97
M5179,mango_doser,2023-09-04,134,431.28
M5450,ginger_doser,2023-06-12,1093,3802.81
M5226,ginger_doser,2023-08-28,853,2635.6
T4597,mango_shot,2023-05-29,131,153.23
M399,turmeric_doser,2023-12-04,22,31.95
N5537,ginger_doser,2023-03-20,865,2286.44
P5842,ginger_doser,2023-07-24,58,161.73
N4384,ginger_doser,2023-10-09,47,167.72
T4885,ginger_doser,2023-10-30,75,269.55
T4597,mango_shot,2023-04-03,142,147.26
P6979,mango_shot,2023-11-20,491,489.54
T1873,ginger_doser,2023-08-14,658,2036.6
M2529,turmeric_doser,2023-09-25,146,421.74
M7215,ginger_doser,2023-10-02,901,3023.84
M1019,turmeric_doser,2023-06-19,99,288.32
N1202,mango_doser,2023-01-23,53,155.74
M5393,ginger_doser,2023-01-02,116,275.54
P1169,ginger_shot,2023-08-14,805,843.76
M2732,ginger_doser,2023-03-27,658,1982.69
M4413,turmeric_doser,2023-10-09,88,306.61
M5223,ginger_shot,2023-01-02,1108,1048.73
N6359,ginger_doser,2023-09-11,522,1581.36
N457,mango_doser,2023-10-30,68,275.54
M5836,ginger_doser,2023-06-26,344,1139.66
N283,mango_doser,2023-02-06,47,131.78
N564,ginger_doser,2023-01-02,235,658.9
N2754,mango_doser,2023-01-16,47,185.69
N5491,ginger_shot,2023-07-10,377,297.0
P2812,mango_shot,2023-04-17,72,65.67
M1928,mango_shot,2023-02-13,407,376.11
M1146,mango_shot,2023-07-03,64,69.65
N4614,mango_doser,2023-12-18,57,197.67
N716,ginger_doser,2023-07-10,179,461.5
P7147,ginger_doser,2023-06-19,37,53.91
N1525,mango_doser,2023-10-16,80,227.62
N719,ginger_doser,2023-12-25,383,1066.22
M3476,mango_shot,2023-01-23,117,127.36
M5179,turmeric_doser,2023-06-26,133,398.74
M2962,ginger_shot,2023-04-17,484,483.57
P794,ginger_shot,2023-08-28,163,131.34
M4755,turmeric_doser,2023-09-04,51,166.14
T718,ginger_shot,2023-08-07,234,222.88
M5179,turmeric_doser,2023-10-23,126,457.06
M4918,ginger_shot,2023-11-06,1101,1102.46
M3414,mango_shot,2023-01-23,73,71.64
M1412,mango_shot,2023-07-24,233,232.83
M299,mango_shot,2023-02-20,164,179.1
M7051,ginger_doser,2023-04-10,1139,3378.36
M317,ginger_shot,2023-06-19,165,193.79
N4578,ginger_doser,2023-09-18,731,2228.28
T2964,ginger_shot,2023-10-02,141,133.33
P2464,ginger_doser,2023-05-22,73,227.62
M6844,ginger_shot,2023-10-30,777,893.45
T4809,mango_shot,2023-02-13,128,129.35
T4999,ginger_doser,2023-02-06,212,712.81
N4519,ginger_doser,2023-08-14,688,2042.59
M13,ginger_doser,2023-05-08,354,994.34
N2813,mango_doser,2023-11-27,100,311.48
M1989,ginger_doser,2023-05-15,193,652.91
M3396,mango_shot,2023-06-26,109,89.55
T4706,mango_doser,2023-02-20,106,359.4
M5174,ginger_doser,2023-11-13,463,1449.58
M4405,ginger_shot,2023-07-24,490,527.35
N3964,mango_doser,2023-04-17,254,652.7
N6653,turmeric_doser,2023-12-18,10,6.39
P2252,mango_shot,2023-06-05,43,39.8
M6022,mango_doser,2023-05-15,30,119.8
N3791,mango_doser,2023-06-05,52,154.78
M2713,ginger_shot,2023-10-02,427,444.44
P7281,ginger_doser,2023-10-23,311,880.53
P632,mango_shot,2023-02-06,182,185.07
T246,mango_shot,2023-10-09,95,81.59
N625,ginger_doser,2023-08-28,148,497.17
M399,ginger_shot,2023-01-30,111,95.52
M966,mango_shot,2023-04-03,146,143.28
M299,mango_shot,2023-01-02,198,202.98
P2812,ginger_shot,2023-02-13,166,139.3
N5006,turmeric_doser,2023-12-04,152,523.98
T1873,ginger_doser,2023-04-17,630,1850.91
M6875,ginger_shot,2023-04-03,126,125.37
M3794,ginger_shot,2023-05-01,278,262.68
M3222,ginger_doser,2023-02-27,845,2401.99
M3954,mango_shot,2023-07-17,65,49.75
P632,mango_shot,2023-10-23,224,232.83
M739,mango_doser,2023-03-27,148,497.17
P2642,ginger_shot,2023-05-29,217,238.8
M7251,ginger_doser,2023-05-22,165,569.05
N5924,turmeric_doser,2023-12-04,23,70.29
M2732,mango_shot,2023-07-17,374,390.04
M299,ginger_doser,2023-09-18,314,928.45
M6407,mango_doser,2023-08-07,332,844.59
P5742,ginger_doser,2023-06-19,76,227.62
M5979,mango_shot,2023-07-24,219,220.89
N1604,turmeric_doser,2023-07-31,25,89.46
N6419,ginger_shot,2023-01-16,26,29.85
P3422,ginger_shot,2023-11-20,166,137.31
M2135,ginger_doser,2023-09-04,552,1785.02
M1558,ginger_doser,2023-06-12,1646,5722.01
M7215,mango_doser,2023-08-21,236,748.75
T7248,mango_doser,2023-01-09,172,485.19
M3358,ginger_shot,2023-12-18,825,831.82
N5491,mango_doser,2023-03-13,109,341.43
P5714,ginger_doser,2023-01-23,72,167.72
N3141,mango_doser,2023-04-03,193,503.61
M2732,mango_doser,2023-05-29,221,676.87
N4766,ginger_shot,2023-11-20,1539,1576.08
M5179,mango_shot,2023-11-27,222,222.88
M7215,mango_shot,2023-02-27,357,340.29
N985,mango_doser,2023-11-27,354,1036.27
P5764,ginger_shot,2023-08-07,773,728.34
M3393,mango_doser,2023-03-27,64,161.73
P1435,mango_shot,2023-12-04,213,218.9
T1859,ginger_shot,2023-03-20,119,143.28
M1775,mango_shot,2023-01-30,42,39.8
N2755,mango_doser,2023-07-10,32,81.94
N1885,ginger_doser,2023-05-08,309,856.99
T2758,ginger_shot,2023-04-17,833,825.85
N7151,turmeric_doser,2023-09-25,11,12.78
T5577,mango_shot,2023-09-18,37,7.96
N5525,mango_doser,2023-12-11,196,676.87
M1051,mango_shot,2023-04-10,284,246.76
P683,mango_shot,2023-02-20,33,23.88
N210,turmeric_doser,2023-06-12,201,483.21
M5296,mango_doser,2023-09-25,120,545.09
N5962,ginger_shot,2023-03-06,61,73.63
M4400,mango_doser,2023-07-10,249,754.74
M966,turmeric_doser,2023-07-17,88,348.64
N5525,mango_doser,2023-08-21,158,545.09
M1179,turmeric_doser,2023-07-10,58,162.56
P6131,mango_shot,2023-01-30,87,103.48
N4287,turmeric_doser,2023-10-16,80,268.38
T3283,ginger_shot,2023-02-13,137,115.42
N2201,mango_doser,2023-10-30,28,89.85
M809,ginger_shot,2023-10-16,4089,4519.69
N4698,mango_doser,2023-09-18,84,257.57
M2447,mango_shot,2023-05-01,101,111.44
T6405,ginger_shot,2023-04-17,301,342.28
N2953,mango_doser,2023-08-21,22,59.9
T246,ginger_doser,2023-06-12,137,443.26
M2441,mango_doser,2023-05-29,308,814.64
P6131,mango_shot,2023-11-06,97,63.68
N3637,ginger_doser,2023-12-04,330,1066.22
N6419,mango_doser,2023-11-20,14,29.95
T2448,mango_shot,2023-09-04,202,187.06
T718,ginger_doser,2023-08-07,177,551.08
N4914,mango_doser,2023-11-06,79,155.74
P431,mango_shot,2023-07-10,43,29.85
M5081,ginger_doser,2023-08-07,470,1485.52
N796,ginger_doser,2023-06-26,210,356.23
N6795,turmeric_doser,2023-09-25,47,217.26
N2755,ginger_doser,2023-12-25,97,335.44
T115,ginger_shot,2023-07-10,389,411.93
N5090,turmeric_doser,2023-06-19,181,545.13
N719,mango_doser,2023-08-07,155,383.36
M2797,ginger_shot,2023-07-24,990,981.07
M4138,ginger_shot,2023-07-31,1895,1850.7
N3057,ginger_doser,2023-04-24,1207,3236.76
M7251,mango_doser,2023-02-13,60,179.7
M278,mango_shot,2023-01-30,154,181.09
P6441,mango_shot,2023-03-06,157,102.68
N5185,mango_doser,2023-03-13,82,239.6
P322,mango_doser,2023-03-27,19,48.52
M1315,turmeric_doser,2023-10-09,129,467.38
N3020,ginger_shot,2023-02-13,157,159.2
M203,ginger_shot,2023-07-24,269,264.67
M4112,mango_doser,2023-09-04,52,191.68
N5661,ginger_shot,2023-01-02,1207,1267.63
N2175,mango_doser,2023-02-13,23,83.86
T5593,ginger_shot,2023-11-13,448,467.65
M1400,mango_shot,2023-06-12,68,67.66
P6620,ginger_doser,2023-07-31,87,239.6
M3414,mango_doser,2023-10-30,71,224.28
M4041,turmeric_doser,2023-09-25,128,325.89
T6405,ginger_shot,2023-12-25,305,262.68
M809,ginger_shot,2023-06-12,3747,4335.65
M1892,ginger_shot,2023-07-10,1424,1387.03
N1885,turmeric_doser,2023-06-19,63,224.61
P5842,mango_shot,2023-02-06,30,39.8
N4395,mango_doser,2023-05-29,235,550.84
N4614,ginger_doser,2023-02-20,150,515.14
P847,mango_doser,2023-03-06,80,126.99
T17,ginger_shot,2023-07-17,633,602.97
T4777,mango_doser,2023-03-27,99,281.53
N1397,turmeric_doser,2023-06-05,62,200.93
N4435,ginger_shot,2023-04-03,290,222.51
N665,ginger_doser,2023-12-11,54,179.7
M5226,ginger_shot,2023-12-18,1138,1062.66
P7177,mango_shot,2023-10-23,96,77.61
M3656,mango_shot,2023-08-21,112,121.39
M3932,ginger_doser,2023-02-13,103,347.42
N5635,ginger_doser,2023-06-26,547,1412.38
M1412,mango_shot,2023-03-27,246,280.59
T2864,ginger_shot,2023-12-25,236,248.75
M5226,mango_doser,2023-05-22,266,862.56
P1150,turmeric_doser,2023-12-18,38,121.41
P4819,ginger_shot,2023-02-27,455,495.51
M2011,turmeric_doser,2023-07-10,155,523.47
N3637,ginger_doser,2023-01-30,337,946.42
P2812,turmeric_doser,2023-08-28,30,102.24
N4614,ginger_shot,2023-08-07,201,191.04
M4138,ginger_doser,2023-04-17,1395,4270.87
N3838,turmeric_doser,2023-06-05,27,91.06
N3979,ginger_shot,2023-07-03,378,323.09
N1733,turmeric_doser,2023-08-21,70,255.6
N1604,mango_doser,2023-01-16,42,113.81
P5675,ginger_shot,2023-07-24,170,159.2
N5525,mango_doser,2023-08-14,162,551.08
T4597,mango_doser,2023-01-09,63,185.69
M1019,mango_shot,2023-09-11,224,234.82
T5948,mango_shot,2023-02-20,641,660.68
N1838,turmeric_doser,2023-09-11,112,357.84
P7177,mango_doser,2023-06-05,57,167.72
N811,mango_doser,2023-02-13,46,101.83
N1885,turmeric_doser,2023-08-07,79,242.82
M1558,mango_doser,2023-05-08,392,1287.85
N2314,turmeric_doser,2023-10-02,60,242.82
T1873,mango_doser,2023-04-10,235,694.84
N457,ginger_doser,2023-04-24,143,433.05
M5025,turmeric_doser,2023-10-09,105,357.66
M3389,ginger_doser,2023-12-04,86,257.57
M3396,ginger_shot,2023-02-27,242,234.82
N6289,mango_doser,2023-08-07,27,101.83
M4918,turmeric_doser,2023-11-20,210,645.39
M6331,mango_doser,2023-02-20,133,431.28
N4632,ginger_doser,2023-02-20,64,161.73
N5221,turmeric_doser,2023-10-09,18,95.85
N612,mango_doser,2023-03-06,25,83.86
P794,ginger_doser,2023-12-11,130,425.29
N1733,ginger_shot,2023-07-17,324,288.55
M5174,mango_doser,2023-04-24,157,473.21
N3003,turmeric_doser,2023-07-03,95,275.6
N4235,ginger_shot,2023-05-08,58,33.08
P2008,ginger_shot,2023-08-21,559,531.33
P4059,mango_doser,2023-06-26,44,143.76
T3619,mango_shot,2023-09-18,32,31.84
M4413,mango_doser,2023-10-16,158,565.41
M1431,mango_doser,2023-06-05,40,137.77
N4305,ginger_shot,2023-03-13,1159,1194.0
N4656,ginger_shot,2023-08-28,1208,1197.98
P6636,mango_shot,2023-01-09,248,266.66
P6858,mango_shot,2023-09-11,154,103.48
P4243,ginger_doser,2023-04-17,362,1120.13
P5813,turmeric_doser,2023-06-12,15,44.73
M6844,ginger_shot,2023-02-27,486,469.64
P5842,ginger_doser,2023-03-06,70,239.6
M13,ginger_shot,2023-08-14,449,392.03
M6749,mango_shot,2023-01-23,628,646.75
M2713,turmeric_doser,2023-11-27,65,210.87
N3502,turmeric_doser,2023-06-19,49,173.01
M4521,ginger_shot,2023-01-16,218,230.84
N5214,ginger_shot,2023-03-13,181,177.11
P3209,ginger_shot,2023-10-02,561,517.4
M5450,mango_doser,2023-07-31,319,748.75
N6196,mango_doser,2023-09-11,107,299.5
P5764,ginger_shot,2023-03-06,698,684.56
N3791,ginger_shot,2023-08-28,197,159.2
N4586,turmeric_doser,2023-12-04,8,12.78
N719,mango_doser,2023-10-16,124,299.5
N6215,turmeric_doser,2023-08-21,148,549.54
T7142,ginger_shot,2023-10-30,140,117.41
T4597,mango_shot,2023-05-15,118,121.39
N4408,ginger_doser,2023-11-20,212,640.93
N6196,turmeric_doser,2023-10-09,65,185.31
T3883,mango_doser,2023-05-01,27,89.85
N4332,mango_doser,2023-11-06,19,53.91
T3528,mango_shot,2023-09-11,37,35.82
T3857,ginger_shot,2023-05-15,77,73.63
N1388,ginger_doser,2023-03-06,90,317.47
N5635,ginger_doser,2023-12-25,680,2162.39
M2713,mango_doser,2023-09-11,85,257.57
T2758,turmeric_doser,2023-07-24,134,306.72
T4641,mango_shot,2023-01-30,278,292.53
M299,ginger_doser,2023-03-20,259,766.72
P4020,turmeric_doser,2023-10-23,29,115.02
M6022,ginger_shot,2023-10-02,172,187.0
M809,ginger_doser,2023-11-06,2183,6666.87
M6749,turmeric_doser,2023-06-26,344,1131.8
N4435,mango_doser,2023-02-06,81,221.63
M2447,ginger_shot,2023-12-11,231,228.85
N2147,turmeric_doser,2023-07-03,38,119.59
N4444,ginger_doser,2023-07-31,703,1940.76
P6858,ginger_doser,2023-08-21,217,682.86
N3979,ginger_doser,2023-01-02,330,1000.33
M2150,ginger_doser,2023-12-25,253,772.71
M38,ginger_shot,2023-07-10,272,254.72
N3735,mango_doser,2023-04-10,25,58.04
N6514,turmeric_doser,2023-06-26,26,97.74
T2864,mango_doser,2023-07-24,49,137.77
M1051,mango_shot,2023-06-12,294,274.62
N2813,mango_doser,2023-12-25,101,215.64
N1838,mango_doser,2023-06-19,157,321.51
M4413,mango_doser,2023-07-31,85,287.52
M6331,ginger_shot,2023-05-29,535,473.62
N1838,ginger_shot,2023-03-20,546,471.3
N4384,ginger_doser,2023-02-20,37,71.88
N201,mango_doser,2023-09-11,123,395.34
N4380,ginger_doser,2023-03-06,821,2378.03
M2529,ginger_shot,2023-09-11,695,698.49
N5214,turmeric_doser,2023-09-18,36,115.02
N1702,ginger_shot,2023-10-30,121,91.54
M911,mango_shot,2023-03-20,315,302.48
M1895,mango_shot,2023-02-27,447,409.94
N5454,ginger_doser,2023-10-16,222,796.67
N7151,ginger_doser,2023-08-14,61,257.57
N5130,ginger_shot,2023-07-10,129,88.1
M2429,turmeric_doser,2023-11-06,152,517.59
P4020,ginger_shot,2023-11-06,147,149.25
N3748,ginger_shot,2023-01-23,1118,1132.31
M5226,mango_shot,2023-03-13,460,457.7
N4395,mango_doser,2023-09-04,303,880.53
M5393,mango_shot,2023-08-28,61,77.61
M399,ginger_doser,2023-04-24,99,281.53
P409,ginger_doser,2023-09-11,560,1605.32
M3954,ginger_shot,2023-02-20,173,179.1
T1859,mango_shot,2023-03-27,61,39.8
M3476,ginger_shot,2023-06-05,418,502.55
T3528,ginger_doser,2023-08-14,70,233.61
N1424,mango_doser,2023-01-16,26,65.89
N1893,turmeric_doser,2023-07-03,257,706.61
P1150,ginger_doser,2023-12-04,162,443.26
T3607,mango_shot,2023-05-01,48,53.73
N3453,mango_doser,2023-04-10,63,147.38
M6500,mango_shot,2023-07-17,44,27.86
M3634,turmeric_doser,2023-10-02,136,430.72
N2814,turmeric_doser,2023-10-30,73,204.48
N5635,ginger_doser,2023-10-30,689,2246.25
N5245,mango_doser,2023-08-21,174,616.97
N3141,mango_doser,2023-05-22,233,569.62
M1989,mango_shot,2023-04-17,85,89.55
M6135,ginger_doser,2023-03-13,118,371.38
T5916,ginger_shot,2023-07-24,91,75.62
T1393,ginger_doser,2023-01-30,65,149.75
N612,mango_doser,2023-10-16,37,137.77
N6929,mango_doser,2023-12-18,21,83.86
P2827,ginger_shot,2023-01-16,156,157.21
N4514,turmeric_doser,2023-11-06,48,127.8
M908,turmeric_doser,2023-11-06,53,159.75
M4604,mango_shot,2023-11-27,221,199.0
P1808,mango_doser,2023-03-13,24,47.92
N5758,ginger_doser,2023-04-03,789,1999.07
M2529,ginger_shot,2023-07-31,695,712.42
P1026,mango_shot,2023-08-28,350,342.28
M3715,ginger_shot,2023-04-17,355,366.16
N666,ginger_shot,2023-03-06,127,113.43
T4641,mango_doser,2023-08-07,171,461.23
M141,mango_doser,2023-10-02,130,369.13
M2441,mango_shot,2023-07-24,501,561.18
T3528,mango_shot,2023-11-13,50,29.85
N1885,ginger_doser,2023-08-21,385,1281.86
M1431,mango_shot,2023-09-18,76,81.59
M5174,mango_shot,2023-12-25,281,274.62
M3187,turmeric_doser,2023-07-10,67,210.61
M6875,mango_doser,2023-09-18,42,173.71
N1202,ginger_doser,2023-10-30,162,485.19
N5537,ginger_doser,2023-08-21,1093,3372.37
P2812,mango_shot,2023-03-20,70,99.5
M237,ginger_shot,2023-01-16,429,427.85
T6413,mango_doser,2023-06-19,25,77.87
N1983,turmeric_doser,2023-11-27,67,230.04
T4706,ginger_doser,2023-06-26,290,844.59
M2135,mango_shot,2023-12-18,359,382.08
